Time step	Amplitude - ground truth	Amplitude - prediction
1261	0.920459206383574	1.00581102999744
1262	0.857190548127517	0.935610849756851
1263	0.802194264708448	0.870365869961498
1264	0.756439814842511	0.809455606117391
1265	0.720649442195696	0.751295768162701
1266	0.694908703146997	0.696648982901289
1267	0.677821592844492	0.647654620738459
1268	0.665629958150295	0.602237778822693
1269	0.652443072685369	0.556721449519538
1270	0.632415956384639	0.512994617060978
1271	0.602928340129456	0.471748275994324
1272	0.566122142502545	0.433466177251186
1273	0.527077076421001	0.395916636130361
1274	0.490938658522142	0.361491411203171
1275	0.462290193907186	0.333954959151394
1276	0.446518146309525	0.312608748767767
1277	0.451175108804907	0.296611605612308
1278	0.485025094889658	0.287175968866033
1279	0.552302186832511	0.292076180862447
1280	0.645945952522532	0.319248534542263
1281	0.750392889637335	0.376073630064221
1282	0.851591107673848	0.460717520591667
1283	0.94207455658206	0.561549924147508
1284	1.01990535533821	0.66374853094707
1285	1.08612085143305	0.76341506167959
1286	1.14273605917477	0.859734022862123
1287	1.19139265834627	0.950098177684519
1288	1.23256326759143	1.01268274100293
1289	1.26541400944527	1.10305526407232
1290	1.28841799606584	1.15539297522427
1291	1.30051102910429	1.24802612746161
1292	1.30195719584539	1.18752868480741
1293	1.29437148630651	1.15311027563011
1294	1.28044251821881	1.14039064333637
1295	1.26398385799497	1.05080333244272
1296	1.25032999366465	1.00704826452196
1297	1.24644415781948	0.960884106163159
1298	1.25942096748392	0.923751118642523
1299	1.29245233584772	0.871032042616472
1300	1.33840785424162	0.928352480764071
1301	1.37478471253075	1.00359075271653
1302	1.37680867440181	1.08090473740985
1303	1.34021543784245	1.10459845746099
1304	1.27661948802029	1.14437744691808
1305	1.19867236944195	1.20384359123754
1306	1.1151187750657	1.19220064845471
1307	1.03132775736779	1.19751709167216
1308	0.950537262685508	1.16299520298393
1309	0.874705443677642	1.09868631332282
1310	0.80500127689202	1.04315632001298
1311	0.742101335174532	1.00396488294863
1312	0.686381602999458	0.959807764549888
1313	0.637992723753368	0.92065517183668
1314	0.596746166440708	0.893105252617071
1315	0.561738141865136	0.88409679240912
1316	0.530868572359438	0.895276519971086
1317	0.501019479418395	0.931823286582395
1318	0.469640518980104	0.974922573339465
1319	0.436585428570671	1.00501362506638
1320	0.403961217509387	1.02768936895886
1321	0.374459402744028	1.03318900462686
1322	0.350762159082203	1.01209808709522
1323	0.336447699440222	0.977828839644227
1324	0.33742875802417	0.934851705639441
1325	0.362794583688645	0.882098132440471
1326	0.421949167960593	0.833822863439119
1327	0.5153388452134	0.794103672535622
1328	0.628503247237721	0.76392724004135
1329	0.741748282486314	0.745613961513337
1330	0.842050848004058	0.747062316252178
1331	0.924603319705566	0.76874559213915
1332	0.989444322353172	0.80761504968522
1333	1.03862610837754	0.857985566476865
1334	1.07465098176666	0.914809194877572
1335	1.09960875858174	0.968747766447715
1336	1.1147469014215	1.01403287150428
1337	1.12060578349689	1.0497513065457
1338	1.11765724799599	1.07607261179377
1339	1.10686722183243	1.08697204483296
1340	1.0897890076561	1.08253485669983
1341	1.06849755654492	1.06825534143676
1342	1.04575777171194	1.05713981030616
1343	1.02553716641152	1.06654926837863
1344	1.01367761755611	1.09573453956731
1345	1.01777356395722	1.13044904287225
1346	1.04461851856725	1.15853431787586
1347	1.09541591509757	1.1818634708632
1348	1.16031802533125	1.2067356768919
1349	1.2162704588491	1.24026242488007
1350	1.24180065453429	1.28380108364676
1351	1.23407247559505	1.3290515902061
1352	1.20254630065889	1.36373539967966
1353	1.15759084907231	1.38737012328378
1354	1.10681024727295	1.40258771740631
1355	1.05537365903562	1.39803893563889
1356	1.00697087947114	1.36389817639637
1357	0.964462528540415	1.30899655607031
1358	0.930194700802836	1.24997097940517
1359	0.906088480336434	1.19923636875687
1360	0.893480597319428	1.15788133308005
1361	0.892596114115173	1.12208083327986
1362	0.901624102151077	1.08824490476858
1363	0.915668614297174	1.05379327047334
1364	0.926254710881476	1.01658396735437
1365	0.922634843606641	0.975912121708954
1366	0.897009453306007	0.933469496216541
1367	0.851734971637521	0.89019446561546
1368	0.797414150756484	0.845451627756157
1369	0.743760854913191	0.79867120348994
1370	0.696832038122109	0.750682820967351
1371	0.66090744994896	0.703173321794603
1372	0.640029202789115	0.657488335009058
1373	0.638226323827451	0.615831259216558
1374	0.658356597275	0.577989162024588
1375	0.700106938100296	0.543395036117355
1376	0.759001333038473	0.512836087437373
1377	0.827878978638472	0.490065515551388
1378	0.899582180422961	0.477697355755405
1379	0.968573954273726	0.474979094917482
1380	1.03096182143052	0.480852013811083
1381	1.08398806654253	0.494819919713147
1382	1.12639539417804	0.51723713245182
1383	1.1602177123228	0.551384141277405
1384	1.19217375999005	0.601350203045323
1385	1.23070503738302	0.670331083482817
1386	1.27782325166718	0.751672713937902
1387	1.32646904905467	0.835447472375146
1388	1.36845480430257	0.923576460333417
1389	1.40013081554881	1.00924403533171
1390	1.42212463990651	1.09055373106734
1391	1.43764526577463	1.15702688353171
1392	1.45123172094077	1.19746546570245
1393	1.46760955682421	1.24067313533764
1394	1.48989720481994	1.25927383591992
1395	1.5167143369414	1.27517409183387
1396	1.53910589635873	1.27665308623026
1397	1.54204494843166	1.29892822659057
1398	1.51472889686442	1.33514181997115
1399	1.45886953071147	1.3458813904629
1400	1.38429794583643	1.31241957701222
1401	1.3009779206015	1.27270044299488
1402	1.21533528547979	1.27240254109055
1403	1.12993060355189	1.29100989295379
1404	1.04499900881907	1.29833493684195
1405	0.961098070036836	1.30264104333655
1406	0.880006810304084	1.32053214892134
1407	0.803491000264904	1.34119541356453
1408	0.73255375196925	1.33604397339517
1409	0.667510250738086	1.28652434674772
1410	0.608224549072173	1.22629180316953
1411	0.554274265556667	1.15272985953838
1412	0.505071335107512	1.09501161401435
1413	0.460012041169669	1.04004959014791
1414	0.418661726373533	0.977315426538363
1415	0.380878563218604	0.911953704077442
1416	0.346805015013755	0.850545732254242
1417	0.316829796046981	0.794587964815529
1418	0.291708233410967	0.742603942222141
1419	0.272929962199354	0.693119340546483
1420	0.263349510246055	0.650078469072961
1421	0.268057237293794	0.614671633759637
1422	0.295154202326413	0.585206803059729
1423	0.354463187630745	0.555684988145951
1424	0.449558596558845	0.523139868495983
1425	0.567790206039194	0.492845339523493
1426	0.687185832873772	0.465481152206204
1427	0.791954672812784	0.439530190046677
1428	0.876052037573087	0.415609119991283
1429	0.93919737647497	0.398426897475853
1430	0.983373773888912	0.392640433219677
1431	1.01113395801187	0.404029871762911
1432	1.02496260745345	0.43038602145422
1433	1.02711013836011	0.476494485220238
1434	1.01961111875333	0.545781412980015
1435	1.0043485330645	0.633253171466473
1436	0.983120119677976	0.73503998182404
1437	0.957734759354505	0.839519996076471
1438	0.930193578349394	0.942953260009441
1439	0.903011466035573	1.02458426390596
1440	0.879724468300968	1.10751889057023
1441	0.86554010926033	1.17921039945194
1442	0.86759842695082	1.23922868818458
1443	0.893180883787246	1.25172553299266
1444	0.945195126832255	1.23280048877113
1445	1.01757313515487	1.24909879631745
1446	1.09238416240332	1.199428754484
1447	1.14746880182893	1.17292326509645
1448	1.17352756075819	1.16258917109534
1449	1.17568732993173	1.16039998201999
1450	1.16360509901421	1.13247263460679
1451	1.14581680624944	1.12147428558618
1452	1.12874483698111	1.12032680597899
1453	1.11710485982805	1.14896189587766
1454	1.11430543691383	1.15875764603542
1455	1.12251498815503	1.18659865160934
1456	1.14242767213606	1.24159914130545
1457	1.1729631684994	1.26468430368758
1458	1.21128835642236	1.26362797386518
1459	1.25342971568402	1.2245187384638
1460	1.29518293705567	1.17645783515608
1461	1.33224613902666	1.10471099294458
1462	1.35807183543772	1.05156027271554
1463	1.36033659212355	0.999098751738567
1464	1.32655618967158	0.942794052520677
1465	1.26175773007934	0.892726481124138
1466	1.18382138137251	0.852557352429395
1467	1.10623108277984	0.819416093179408
1468	1.03583222299003	0.793663782242485
1469	0.975744444032421	0.770525517726393
1470	0.926920031810718	0.752112944949241
1471	0.888533121149082	0.738448991617398
1472	0.858067758164822	0.726287842066578
1473	0.831666874756661	0.709685179186446
1474	0.804960466855565	0.687993718486761
1475	0.774276733312591	0.661414738243631
1476	0.737790439593492	0.631032034409638
1477	0.695889604218116	0.599821990872935
1478	0.650470278185088	0.570772134642349
1479	0.603816218167247	0.550910336554617
1480	0.557904946457221	0.543789826450885
1481	0.514381591290824	0.554845147985626
1482	0.475035203675974	0.584776791126084
1483	0.44254180030197	0.635414582460763
1484	0.421171936656493	0.702771726358643
1485	0.417206699357463	0.780958582808163
1486	0.437906132812671	0.866892170668317
1487	0.487350488460072	0.954306710565144
1488	0.561949609405021	1.03300469917216
1489	0.651934574533842	1.11108199142476
1490	0.747312256417996	1.17743309353549
1491	0.841428960953041	1.23543259858142
1492	0.93085649647715	1.29687011158902
1493	1.01386843562322	1.33665607268748
1494	1.08896710565	1.3782873112912
1495	1.1541208298786	1.40074576455531
1496	1.2070761992663	1.43124696302088
1497	1.24627563146855	1.4611203867817
1498	1.27139620100817	1.47265405768398
1499	1.28322532544461	1.45785131164875
1500	1.28329008394508	1.44555162805208
1501	1.2736330771674	1.44588260661957
1502	1.25686539130311	1.45564236875797
1503	1.23644872588849	1.45559593597594
1504	1.21708470111096	1.4542890980288
1505	1.2048172909858	1.47904678990384
1506	1.206058184656	1.48863601199427
1507	1.22539045577763	1.46045987036909
1508	1.26305770941176	1.39724863923406
1509	1.31169939384325	1.32428333471061
1510	1.35261851281465	1.24727618241676
1511	1.36184820167837	1.17947128219911
1512	1.32977442872877	1.10532615904553
1513	1.26604710961232	1.02523631410922
1514	1.18567303208819	0.947539756724192
1515	1.0998769008836	0.879694684712187
1516	1.01522148442327	0.817860387127249
1517	0.935183000934697	0.760461852054542
1518	0.861549191673499	0.705093874822789
1519	0.795270355854284	0.653169074729741
1520	0.736914710849495	0.608215144458237
1521	0.68685393387191	0.56769863329968
1522	0.645190503792576	0.526770356787475
1523	0.611359628388667	0.486308533547155
1524	0.583483691758821	0.450233081275693
1525	0.558125935509816	0.416505733031537
1526	0.531372125432817	0.383519275620794
1527	0.500924984458153	0.3529346611413
1528	0.46735473064482	0.328486178833865
1529	0.433319917482232	0.312128808800063
1530	0.401964141625454	0.30503655278009
1531	0.376469982537569	0.309637186074307
1532	0.361072753977311	0.332630566623303
1533	0.362659894529431	0.381878388144438
1534	0.391267297888518	0.461044231132556
1535	0.455572286166015	0.558141962120582
1536	0.552612370790649	0.657175876586886
1537	0.665405737878778	0.761030569463438
1538	0.775358074258068	0.856220589361707
1539	0.87178188388597	0.947788789388975
1540	0.951443536346305	1.00852296693749
1541	1.0151154774464	1.08854313899455
1542	1.0650629038638	1.14044743841581
1543	1.1035982777704	1.21590417165684
1544	1.13226023354556	1.17162913550104
1545	1.15157989473405	1.14517794624912
1546	1.1614976228871	1.14708406893787
1547	1.16211398392268	1.06633152106978
1548	1.15420096989015	1.03014898661994
1549	1.13925807739991	1.00486373206199
1550	1.11944303780727	0.988947388464377
1551	1.09776267269166	0.94597336873566
1552	1.07864691917152	0.979939659864196
1553	1.06858877124544	1.03467965215854
1554	1.07556816683338	1.10327239112648
1555	1.10570731544496	1.1222201482556
1556	1.1580233534526	1.157372362575
1557	1.2187340711808	1.20810118770332
1558	1.26235347251596	1.19942930511551
1559	1.27127621517926	1.20107406591232
1560	1.24763350243965	1.1734703841253
1561	1.20240449751272	1.12588537776495
1562	1.14559200892267	1.07148221407082
1563	1.08415215777515	1.03348423098331
1564	1.02272599755852	0.991569549814395
1565	0.964543703395401	0.955645244321014
1566	0.912004905403327	0.930097785881609
1567	0.867011305790536	0.916437570692361
1568	0.831134006158026	0.918642714863874
1569	0.805569041832773	0.939990022881185
1570	0.790717556542622	0.966329433042385
1571	0.785222629793507	0.98745659143655
1572	0.784660853284641	0.999247225342098
1573	0.781096345932125	0.993348200187294
1574	0.76560633958744	0.967436283730459
1575	0.734132718433416	0.93144617482839
1576	0.691077038301258	0.891249881545756
1577	0.644764423854131	0.846669298378439
1578	0.601788530209715	0.803036171191744
1579	0.566717002081914	0.76571777686244
1580	0.543835288609646	0.738074354464553
1581	0.538271636887296	0.721793018123245
1582	0.555691113556899	0.722455088931193
1583	0.599804491045013	0.742280395447361
1584	0.668689485444318	0.777816377143646
1585	0.754064784306611	0.824309625395055
1586	0.845388027403551	0.877272440410517
1587	0.934491704579082	0.931114412291701
1588	1.01710638665224	0.979224978099447
1589	1.0919846228717	1.01752369527598
1590	1.15941724887493	1.04695200521477
1591	1.22010648848069	1.06972188707395
1592	1.27470721448222	1.08634265508889
1593	1.32340158296951	1.09967920860007
1594	1.36472360626701	1.11172383163152
1595	1.39581625717533	1.130825306444
1596	1.41496212248438	1.16591591279329
1597	1.42275061923984	1.2119973495924
1598	1.42155220998236	1.25235734163815
1599	1.41497231189534	1.27762329881879
1600	1.40770041193595	1.29502153346452
1601	1.40536730551043	1.31490034752555
1602	1.41366046104631	1.34743145607357
1603	1.43581317335681	1.39277501134601
1604	1.46770980647222	1.4370183967183
1605	1.49233901111801	1.46642451534653
1606	1.48600770413658	1.48062221662421
1607	1.43989384916017	1.48109368190334
1608	1.36392346179974	1.4583730317402
1609	1.27221583380148	1.4082311156233
1610	1.17507944366763	1.34389320077916
1611	1.0785946030811	1.28056698190407
1612	0.986053660096442	1.22367277638981
1613	0.899207948417213	1.17116860164019
1614	0.818955951091335	1.11892411072749
1615	0.745643743301919	1.06409375801926
1616	0.67925961235705	1.00611130057454
1617	0.619574565979517	0.945595384511117
1618	0.566199955422475	0.885602184223254
1619	0.518558667961474	0.829091185617509
1620	0.475812669296936	0.77659387546809
1621	0.436884241180688	0.72665528135739
1622	0.400745298460072	0.678713251393257
1623	0.366891511436425	0.630742652784912
1624	0.335571773348693	0.583781441204375
1625	0.30758996109823	0.540739682103814
1626	0.284194390398775	0.501402042798001
1627	0.267594444442668	0.465119193449974
1628	0.262203694882061	0.431173790349059
1629	0.276366582812265	0.401724067748129
1630	0.322329136147158	0.38172434104221
1631	0.408259259500851	0.370977150413675
1632	0.52441494760033	0.368522867142625
1633	0.647018649892786	0.374901404789322
1634	0.757119341846217	0.393239901239136
1635	0.846896793129571	0.426775691376785
1636	0.915503487616502	0.480032619295836
1637	0.964906526897704	0.552189722907693
1638	0.997828102527111	0.636982678556971
1639	1.01691008585145	0.731485580758468
1640	1.02440556411288	0.833913275389629
1641	1.02213795574474	0.937720169543733
1642	1.01164197115271	1.01656318128929
1643	0.994368818571898	1.10711065121522
1644	0.971828698304593	1.18151222774376
1645	0.945694120849834	1.24632109605026
1646	0.918023162442064	1.23146141441729
1647	0.891771644061752	1.20793241967457
1648	0.871685900872558	1.22752286995164
1649	0.865098375443245	1.1690847420612
1650	0.880636943979715	1.15246098482639
1651	0.923419696682507	1.13439455881011
1652	0.990273743505607	1.11571163146486
1653	1.06693386327685	1.0724711559806
1654	1.1313646533535	1.06447125053959
1655	1.1690998883609	1.08974120542511
1656	1.18087805507063	1.13084087459064
1657	1.17500082596985	1.12981678097234
1658	1.16008596512278	1.15832398778688
1659	1.14292576451235	1.20599266223011
1660	1.12860817775648	1.22074642783267
1661	1.12097808979879	1.23023699121681
1662	1.12284191959752	1.19736064855992
1663	1.13583818557135	1.14701312732567
1664	1.16009598121657	1.07731428961987
1665	1.19395005899427	1.02696435580723
1666	1.23407342606307	0.981487966841124
1667	1.27618450783999	0.932798949688087
1668	1.3157709020598	0.887823169277491
1669	1.34719574024395	0.851697869203728
1670	1.36012790939192	0.824217292927907
1671	1.34014791869469	0.808344096062493
1672	1.28482998583669	0.798113662651114
1673	1.20976634064875	0.794182621801193
1674	1.13076833975644	0.793499682038411
1675	1.05658151652493	0.787085803368692
1676	0.991327229376888	0.770458844365786
1677	0.936687373379443	0.750018223961471
1678	0.89267358132507	0.726694445422746
1679	0.857757852776793	0.697316688588254
1680	0.828984650181266	0.665325443944577
1681	0.802431647918678	0.636976577354554
1682	0.774123398370921	0.61771147955623
1683	0.741201057555511	0.611381494542267
1684	0.702792886373324	0.625277064054027
1685	0.65996069498749	0.659729620186946
1686	0.614785533742094	0.711621236812713
1687	0.569399486112697	0.777952127841824
1688	0.525607541813697	0.857387238032326
1689	0.485154605465149	0.939657024724321
1690	0.450393792526316	1.01638249699117
1691	0.425031655979987	1.08946432959378
1692	0.414726590756459	1.15678599566903
1693	0.426873826001537	1.21908207313235
1694	0.467581325235268	1.28343122832374
1695	0.536323461538432	1.334245808386
1696	0.624620741808165	1.38119944409758
1697	0.721378163195535	1.41804152806575
1698	0.818156963234987	1.45736806654763
1699	0.910265187068818	1.49446894912198
1700	0.995465027054663	1.5179411094994
1701	1.07239990520033	1.5210847188628
1702	1.13955094028395	1.51860276949859
1703	1.19506705849015	1.51991715031753
1704	1.23738006728008	1.52706544268885
1705	1.26587072521748	1.53132961145301
1706	1.28099892814135	1.53948703960058
1707	1.28403713293925	1.55915431652105
1708	1.27681264016691	1.56826715879201
1709	1.26168149838223	1.54238244127263
1710	1.24174571320212	1.48126246077872
1711	1.22123328443379	1.40841900328477
1712	1.20580161860128	1.33041507406646
1713	1.20204384101336	1.25580038535831
1714	1.21559110918383	1.17629509359225
1715	1.24844236431004	1.09232051789472
1716	1.29573149940874	1.01242492932378
1717	1.34127947400939	0.940970863489421
1718	1.36006628622862	0.876541225328121
1719	1.33746647916327	0.816724760292383
1720	1.28000051820098	0.759724696904906
1721	1.20273010108567	0.705183787638627
1722	1.11790921355296	0.655560548214718
1723	1.03297536898836	0.610776146221534
1724	0.951953336299887	0.565491622511028
1725	0.876933795200812	0.520919125631773
1726	0.809019776994969	0.479276800055269
1727	0.748853344885883	0.441083085057964
1728	0.696863770092576	0.403728833689494
1729	0.653274932111751	0.36703279624002
1730	0.617810788070295	0.337685748154096
1731	0.589075851672785	0.314242692626559
1732	0.564038168197403	0.297167904926747
1733	0.538624939200221	0.286105405567393
1734	0.509736733336862	0.288954735634926
1735	0.477090463673101	0.313472855074034
1736	0.443036692631741	0.366581488906755
1737	0.410845583969461	0.44763198390414
1738	0.383754236727508	0.54824428329736
1739	0.365686669207766	0.654312137522803
1740	0.362835997654207	0.755757924023025
1741	0.384650447273438	0.849615979930187
1742	0.440812852837316	0.944518523385947
1743	0.53164918724111	1.00582178032838
1744	0.642558464959076	1.09342426641664
1745	0.754154811409569	1.15558337157476
1746	0.853815827202679	1.25343874303625
1747	0.936960904641735	1.20017790156479
1748	1.00374374578446	1.16300086369714
1749	1.05627366322358	1.15043350859359
1750	1.09699478807734	1.06364604054287
1751	1.1277327435644	1.0269316945676
1752	1.14927065024996	0.968642207990153
1753	1.16158939808643	0.928006211614085
1754	1.16461205634556	0.873457982007304
1755	1.15886970312357	0.918263288038171
1756	1.14567653982987	0.9956266692357
1757	1.12703913892341	1.08601929362889
1758	1.1057520055031	1.11125490556609
1759	1.08588132060386	1.14592878224702
1760	1.07344727838808	1.20167922445266
1761	1.07626761359643	1.19435271151932
1762	1.10125409584733	1.20586376677447
1763	1.14939461288219	1.16957444721974
1764	1.20993955423437	1.10805599032237
1765	1.25870831801483	1.04871298375705
1766	1.27464522434776	1.00617858075547
1767	1.25639757491658	0.963219877845214
1768	1.21429473676876	0.922516386251156
1769	1.15887480720584	0.890704342749397
1770	1.09763785664657	0.876118649473293
1771	1.03556191482122	0.882665727562236
1772	0.976069971662737	0.915187706331645
1773	0.921676768773058	0.95849414184003
1774	0.874351452005409	0.989945957726187
1775	0.835709909804302	1.01323522316901
1776	0.807027232946312	1.01770993243103
1777	0.788927094631682	0.996011353666101
1778	0.780559527698474	0.961108533616008
1779	0.778326591966693	0.92027861783644
1780	0.775093205122401	0.869002457569005
1781	0.761919516301889	0.820675622271248
1782	0.733377665615025	0.780510039024231
1783	0.692201436692075	0.749879419072196
1784	0.646327955046281	0.73125062352805
1785	0.602726791995296	0.732138942075191
1786	0.56615746574756	0.753411706745548
1787	0.540797158009036	0.792854978402412
1788	0.531558330514318	0.845240241181765
1789	0.54415728043736	0.904730286406713
1790	0.583107932304783	0.963677272810211
1791	0.647968988794431	1.01426516541305
1792	0.731545957087	1.05434110518949
1793	0.823187319416936	1.08648647193244
1794	0.913862770663849	1.10570086421562
1795	0.998455143034821	1.1094698860716
1796	1.07522098914282	1.1030795981167
1797	1.14430452843662	1.09709966219934
1798	1.20644813346497	1.10965173137451
1799	1.26230988813325	1.14182784629524
1800	1.3120558167291	1.18021158081187
1801	1.3544293792595	1.21087983545844
1802	1.3867412637108	1.23305189063471
1803	1.40711994024394	1.25496042351646
1804	1.41590727200308	1.28504665068662
1805	1.41525980083904	1.32645827247647
1806	1.40857247479653	1.3718854710783
1807	1.40030631729572	1.40719447718133
1808	1.39592900782303	1.42771193949174
1809	1.40128965693748	1.4371165741857
1810	1.42055325608788	1.42671373310717
1811	1.4518715993436	1.38519490810794
1812	1.48129476764584	1.32067868947142
1813	1.48468464305659	1.25127888777642
1814	1.44810931765442	1.19019400613733
1815	1.37835030760269	1.13874781336816
1816	1.28973685744684	1.09248803603718
1817	1.19366956005112	1.04916942087633
1818	1.09710420917516	1.00688796364424
1819	1.00387793544227	0.961215999897869
1820	0.916045056767819	0.912307020597192
1821	0.834674835128323	0.863132075866853
1822	0.760218500036789	0.815756993601591
1823	0.692729986428235	0.769749577214763
1824	0.632024577155418	0.724253555995839
1825	0.577752328520339	0.678918018728874
1826	0.529378653001561	0.633885931084743
1827	0.486102775014176	0.591290895752574
1828	0.446836599696025	0.552643830822073
1829	0.410444801325393	0.516426926050864
1830	0.376245852190662	0.482560914789284
1831	0.344355550297597	0.453381284493427
1832	0.315539481361981	0.431750245788104
1833	0.290989331781948	0.422001200896299
1834	0.272679331214679	0.424012136245589
1835	0.264468699559193	0.436415327057413
1836	0.273799292950517	0.459185958294862
1837	0.312385508046799	0.494980941279474
1838	0.390295971475426	0.543894938526402
1839	0.501922775370941	0.609073641403067
1840	0.624877203626831	0.697875150709971
1841	0.738269506468846	0.802092828125902
1842	0.83228611813172	0.904802937089509
1843	0.905080127562606	1.00165287315171
1844	0.958265867925817	1.09234879657928
1845	0.994498617056805	1.17728300925072
1846	1.01646264457799	1.22709610957467
1847	1.02648123920408	1.25726965324047
1848	1.02642691443426	1.26452569109214
1849	1.01783900247481	1.29121251735118
1850	1.00214146681332	1.26773229491804
1851	0.980811225676493	1.23874054037177
1852	0.955477040236461	1.22056073292314
1853	0.928098975363939	1.21128455810212
1854	0.901406114371476	1.19675645433044
1855	0.879715123588359	1.17584346485459
1856	0.869839124378214	1.17584547192932
1857	0.880419201579333	1.18071210081625
1858	0.917699008836996	1.15284798770612
1859	0.980395773387785	1.17321448273814
1860	1.05645573587198	1.21881510758071
1861	1.12429572886983	1.26116964864154
1862	1.16673061962395	1.2742079591092
1863	1.18196649236824	1.24649105142343
1864	1.17766579360177	1.19895475008938
1865	1.16270859091411	1.11797995592318
1866	1.14425822121986	1.05674455317402
1867	1.12767974848714	1.00445746386189
1868	1.11703198982823	0.944264374194328
1869	1.11535615636787	0.883382521527475
1870	1.12462039285942	0.830736312520722
1871	1.14540337929521	0.786049012847153
1872	1.17654092269693	0.74963180314243
1873	1.21508746456855	0.716921313553522
1874	1.25685164667169	0.687759806650357
1875	1.29717195000759	0.663160467976505
1876	1.33052093932745	0.642943726928744
1877	1.3474631023553	0.624200358558293
1878	1.33372503012975	0.607768098894022
1879	1.28380542599569	0.590958143502159
1880	1.21126207975432	0.570129663822664
1881	1.13276250879148	0.544264315992715
1882	1.05810178988591	0.518792663926471
1883	0.992002357047671	0.500080993204202
1884	0.936549721503717	0.493504292898971
1885	0.892130831532812	0.505809887011348
1886	0.857586416365486	0.541075918774747
1887	0.830242044167477	0.599695286069997
1888	0.806240025223705	0.677730225088718
1889	0.781340227088372	0.767563834286685
1890	0.752084756370724	0.858921528358034
1891	0.716878230118103	0.950006993901335
1892	0.676283627836623	1.03010904260672
1893	0.632288090666999	1.10736069850172
1894	0.587215681300923	1.17029154307128
1895	0.543125915614747	1.21948400166029
1896	0.501938883467905	1.26964080858469
1897	0.466078446843597	1.29353077871068
1898	0.439279910750429	1.32819563979755
1899	0.427235624586857	1.3320626151938
1900	0.437463778550178	1.34208245286372
1901	0.476412774054997	1.36792654802847
1902	0.543930372240644	1.3850701635677
1903	0.631528244247044	1.37208395305019
1904	0.727775062626196	1.35295497825818
1905	0.823952033377558	1.34546093065095
1906	0.915317886781173	1.3479048820714
1907	0.999811511832575	1.35055246181086
1908	1.07644410249153	1.35490436985541
1909	1.14413155074528	1.38965593298307
1910	1.20125173894589	1.40315856176157
1911	1.2460713938128	1.37968681097781
1912	1.27754374253629	1.3199001876499
1913	1.2957041168686	1.25811907079177
1914	1.30153713782472	1.18609487212192
1915	1.29670912241932	1.12573430929982
1916	1.28348741150188	1.0596093806785
1917	1.26492193168383	0.987508289016697
1918	1.24521159996719	0.917749567404181
1919	1.23002130346063	0.855281669903926
1920	1.22603275991789	0.79770273137755
1921	1.23902784143942	0.744781967508553
1922	1.27104046940279	0.694326622235659
1923	1.31686946394345	0.64746970466994
1924	1.35970833312513	0.606113967390721
1925	1.37468281223806	0.569724841622057
1926	1.34842105090078	0.53549614477428
1927	1.28810206264784	0.501557108471881
1928	1.2085676256642	0.470125603430498
1929	1.12175692129055	0.438889963722469
1930	1.03494751322706	0.409387105092757
1931	0.952089406250098	0.382072122591163
1932	0.875211136264578	0.362866383562429
1933	0.805338312831979	0.35327489531259
1934	0.743015643749512	0.357463165936148
1935	0.688564566741407	0.374859676994939
1936	0.642122567975347	0.412824939069916
1937	0.603420278068708	0.476697776744496
1938	0.571266089115446	0.561219655415963
1939	0.543075884174879	0.659684594081379
1940	0.515336116284461	0.76358942644769
1941	0.485336266108764	0.860737962164686
1942	0.452781221797388	0.959074202209914
1943	0.419643249065442	1.02777078471847
1944	0.388720356701748	1.10744850870541
1945	0.362893795867799	1.15558453147291
1946	0.345865973910781	1.2213102832698
1947	0.343731619807568	1.2095464857537
1948	0.366085699534218	1.19258016760117
1949	0.42314247206193	1.19931140193516
1950	0.515681594564497	1.13444064727336
1951	0.628671493448465	1.11517323742241
1952	0.741881113089108	1.11762645540424
1953	0.842256574532336	1.11117186973073
1954	0.92516680132725	1.06704572140306
1955	0.990824490961577	1.07045150837511
1956	1.04139979687276	1.08802337121555
1957	1.07941857850827	1.12493540147697
1958	1.10686802736758	1.15039575788323
1959	1.12480286575768	1.18218535562782
1960	1.13354676366491	1.23436663600527
1961	1.13333617435501	1.23332382629386
1962	1.12489116469894	1.2272961763213
1963	1.10957256948766	1.19518490933437
1964	1.08933426988077	1.14299830907843
1965	1.06686468894976	1.08249507032887
1966	1.04610865184873	1.03802791095317
1967	1.03301426574276	0.989744957404165
1968	1.03547412937803	0.944052464285316
1969	1.06063315802851	0.906850783733754
1970	1.10986570807013	0.877125369009756
1971	1.17333554212892	0.855908110513193
1972	1.22795127036775	0.842317350230625
1973	1.25207681800861	0.831654169639288
1974	1.24262356675341	0.826584344639551
1975	1.20890634223386	0.824756260448377
1976	1.16126291181301	0.817016007897829
1977	1.10731474016864	0.79886927244119
1978	1.05224404728481	0.772642845923693
1979	0.999710505783405	0.741582105132731
1980	0.952500256586243	0.707545461627016
1981	0.91288034270727	0.674745287650959
1982	0.882750953024204	0.647336148130118
1983	0.863575348936024	0.630598463883454
1984	0.855945543494472	0.625570879948138
1985	0.858647937073089	0.637783519998985
1986	0.867391582070637	0.668692148154529
1987	0.874061496541149	0.717064316327802
1988	0.868193164725016	0.779192205333326
1989	0.842422774954484	0.851610669344647
1990	0.799023157060635	0.927566509090222
1991	0.74769474615464	1.00025154577092
1992	0.697310544675318	1.06812121022066
1993	0.653526928634965	1.13153533312497
1994	0.620554469410803	1.19209717750713
1995	0.602656031735883	1.25347370244894
